Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Efficiency,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Scathelocke,602618796,"""6917529583661865169""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Kinetic,1600,,Reload Speed,1,Vault,false,false,4,15,,75,65,21,46,20,0,0,61,600,55,42,62,0,0,0,0,0,0,0,0,0,17,false,0,1,,,,Adaptive Frame*,Chambered Compensator,Smallbore*,Appended Mag,Steady Rounds*,Heating Up*,Adrenaline Junkie*,Counterbalance Stock*,Tier 1: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,
Fixed Odds,2194955522,"""6917529776863532334""",keep,Legendary,Machine Gun,duality,Power,Solar,1810,,Stability,3,Vault,true,false,5,17,,66,33,70,73,16,0,0,31,360,31,53,30,0,0,0,0,0,0,0,0,0,16,false,0,191,,,,High-Impact Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Steady Rounds,Feeding Frenzy*,Rampage*,Jacarina*,Tier 3: Stability*,To Excess*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Deafening Whisper,981718087,"""6917529260111456498""",,Legendary,Grenade Launcher,wrathborn,Energy,Void,1600,,Handling,3,Vault,false,false,4,12,,81,63,0,0,13,95,79,58,72,70,1,75,0,0,0,0,0,0,0,0,0,2,false,0,1,,,,Wave Frame*,Linear Compensator*,Smart Drift Control,High-Velocity Rounds,Implosion Rounds*,Surplus*,Wellspring*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Drang (Baroque),502356570,"""6917529870363631212""",keep,Legendary,Sidearm,dcv,Energy,Solar,1773,,,,Vault,true,false,5,17,,90,75,49,45,13,0,0,60,300,30,18,61,0,0,0,0,0,0,0,0,0,23,true,1,49,,,,Together Forever*,Extended Barrel*,Alloy Magazine*,Disruption Break*,Vorpal Weapon*,Descendant Vex Chrome*,Targeting Adjuster*,*,To Excess*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,"Alone, to Be Joined*",Empty Weapon Level Boost Socket*,,,
Memory Interdict,3165547384,"""6917529387496022815""",keep,Legendary,Grenade Launcher,legendaryengram,Power,Void,1809,,Handling,3,Vault,true,false,4,14,,71,58,0,0,13,65,33,38,120,52,5,40,0,0,0,0,0,0,0,0,0,6,false,0,33,omolon,Nightfall,,Adaptive Frame*,Volatile Launch*,Hard Launch,High-Velocity Rounds*,Sticky Grenades,Auto-Loading Holster*,Chain Reaction*,Precursor Vex Chrome*,Quick Access Sling*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,
Ager's Scepter,1833195496,"""6917529478608121674""",,Exotic,Trace Rifle,,KineticSlot,Stasis,1809,,,10,Vault,true,false,4,15,,100,100,6,69,16,0,0,99,1000,55,97,62,0,0,0,0,0,0,0,0,0,15,false,0,979,,Stasis,,Ager's Call*,Arrowhead Brake*,Particle Repeater*,Rega's Refrain*,Hand-Laid Stock*,Kill Tracker*,Crucible Tracker,Ager's Scepter Catalyst*,,,,,,,,,,,
Snorri FR5,4114929480,"""6917529757219425310""",,Legendary,Fusion Rifle,legendaryengram,Energy,Void,1600,,"Charge Time, Impact",3,Vault,false,false,5,16,,79,62,78,61,17,0,0,55,0,33,8,52,768,0,0,0,0,0,0,0,0,6,false,0,0,omolon,,,Precision Frame*,Fluted Barrel*,Hammer-Forged Rifling,Enhanced Battery*,Ionized Battery,Stats for All*,Reservoir Burst*,Tier 3: Charge Time*,Omolon Fluid Dynamics*,Kill Tracker*,Crucible Tracker,,,,,,,,
IKELOS_HC_v1.0.3,1731355324,"""6917529849923079185""",keep,Legendary,Hand Cannon,rasputin,Energy,Void,1600,,Range,3,Vault,true,false,5,19,,100,75,78,42,14,0,0,67,180,43,14,33,0,0,0,0,0,0,0,0,0,14,false,0,122,,,,Precision Frame*,Corkscrew Rifling,Smallbore*,Tactical Mag*,Alloy Magazine,Subsistence*,Golden Tricorn*,Counterbalance Stock*,Tier 3: Range*,Rasputin's Arsenal*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
THE SWARM,2759590322,"""6917529901560113133""",,Legendary,Machine Gun,nightfall,Power,Arc,1809,,Stability,2,Vault,false,false,6,20,,79,39,70,74,16,0,0,45,360,48,51,40,0,0,0,0,0,0,0,0,0,16,false,0,0,suros,,,High-Impact Frame*,Corkscrew Rifling*,Polygonal Rifling,Tactical Mag*,Flared Magwell,Offhand Strike*,Dragonfly*,Tier 2: Stability*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker*,Crucible Tracker,,,,,,,
Terminus Horizon,487205709,"""6917529886198137958""",keep,Legendary,Machine Gun,dungeon,Power,Arc,1807,,Range,5,Vault,true,false,5,19,,100,35,70,69,17,0,0,25,360,24,46,48,0,0,0,0,0,0,0,0,0,17,false,0,34,tex-mechanica,,,High-Impact Frame*,Arrowhead Brake*,Polygonal Rifling,Alloy Magazine*,Appended Mag,Demolitionist*,Target Lock*,Tier 5: Range*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
The Colony,3899270607,"""6917529098977960866""",,Exotic,Grenade Launcher,,Power,Void,1600,,,10,Vault,false,false,1,2,,80,60,0,0,13,35,35,90,140,70,7,85,0,0,0,0,0,0,0,0,0,24,false,0,0,veist,,,Insectoid Robot Grenades*,Linear Compensator*,High-Velocity Rounds*,Serve the Colony*,Composite Stock*,VEIST Silver*,Colony Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Targeted Redaction,3890055324,"""6917529912900102262""",,Legendary,Hand Cannon,,Energy,Void,1800,,Stability,2,Vault,false,false,6,21,,100,60,92,51,14,0,0,50,120,25,8,21,0,0,0,0,0,0,0,0,0,22,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Corkscrew Rifling,Steady Rounds*,Flared Magwell,Triple Tap*,Explosive Payload*,Tier 2: Stability*,Kill Tracker*,Crucible Tracker,Empty Deepsight Socket*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,,,
Crisis Inverted,2888266564,"""6917529805618842256""",,Legendary,Hand Cannon,crucible,Energy,Arc,1600,,Handling,3,Vault,false,false,5,16,,92,83,84,50,14,0,0,55,140,60,10,63,0,0,0,0,0,0,0,0,0,17,false,0,15,omolon,,,Adaptive Frame*,Chambered Compensator,Corkscrew Rifling*,Armor-Piercing Rounds*,Light Mag,Demolitionist*,Turnabout*,Carrhae Black*,Sweaty Confetti*,Tier 3: Handling*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,
Bump in the Night,1959650777,"""6917529871839662864""",,Legendary,Rocket Launcher,haunted,Power,Stasis,1805,,Blast Radius,10,Vault,false,false,5,17,,74,33,0,0,20,40,59,48,25,58,1,19,0,0,0,0,0,0,0,0,0,7,true,12,119,,BW Deeps,,Aggressive Frame*,Confined Launch*,Impact Casing*,Demolitionist*,Chill Clip*,Goldleaf*,Boss Spec*,*,Extrovert*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Heartshadow,3664831848,"""6917529796391130160""",,Exotic,Sword,duality,Power,Void,1600,,,,Vault,false,false,5,17,,0,0,64,0,0,0,0,0,0,0,50,0,0,0,0,35,100,100,0,40,0,0,false,0,14,,,,Exhumation*,Jagged Edge*,Burst Guard*,Shot in the Dark*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Sleeper Simulant,4036115577,"""6917529090394387130""",,Exotic,Linear Fusion Rifle,,Power,Solar,1600,,Charge Time,10,Vault,true,false,1,3,,65,57,41,59,25,0,0,54,0,44,4,40,774,0,0,0,0,0,0,0,0,9,false,0,469,,,,Dornröschen*,Polygonal Rifling*,Flared Magwell*,Moving Target*,Composite Stock*,Hypnopompic*,Sleeper Simulant Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Iota Draconis,3044460004,"""6917529561009505710""",,Legendary,Fusion Rifle,lost,Energy,Solar,1600,,"Charge Time, Impact",1,Vault,false,false,4,15,,100,59,94,46,15,0,0,24,0,17,6,32,956,0,0,0,0,0,0,0,0,4,false,0,0,,,,High-Impact Frame*,Arrowhead Brake*,Polygonal Rifling,Enhanced Battery*,Ionized Battery,Feeding Frenzy*,Adagio*,Tier 1: Charge Time*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Circular Logic,2187717691,"""6917529900010526000""",,Legendary,Machine Gun,neomuna,Power,Strand,1800,,Reload Speed,3,Vault,false,false,6,20,,80,59,41,50,16,0,0,33,450,35,67,58,0,0,0,0,0,0,0,0,0,21,false,0,0,,,,Adaptive Frame*,Hammer-Forged Rifling*,Smallbore,Extended Mag*,Appended Mag,Shot Swap*,Hatchling*,Tier 3: Reload Speed*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,,
Bastion,2415517654,"""6917529155675154546""",,Exotic,Fusion Rifle,,KineticSlot,Kinetic,1600,,,,Vault,false,false,3,9,,75,65,85,35,15,0,0,52,0,24,5,32,780,0,0,0,0,0,0,0,0,3,false,0,12,,,,Saint's Fists*,Hammer-Forged Rifling*,Liquid Coils*,Breakthrough*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
D.F.A.,575830664,"""6917529773770491937""",,Legendary,Hand Cannon,nightfall,KineticSlot,Kinetic,1600,,Handling,3,Vault,false,false,5,17,,88,77,84,70,14,0,0,44,140,47,9,40,0,0,0,0,0,0,0,0,0,18,false,0,20,,,,Adaptive Frame*,Chambered Compensator,Full Bore*,Accurized Rounds*,Appended Mag,Tunnel Vision*,Vorpal Weapon*,Descendant Vex Chrome*,Tier 3: Handling*,Stunning Recovery,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,
Tarnation,2721157927,"""6917529658802307469""",,Legendary,Grenade Launcher,wellspring,Power,Arc,1778,,,,Vault,false,false,5,16,,63,29,0,0,13,30,43,38,150,4,7,21,0,0,0,0,0,0,0,0,0,7,true,17,303,,,,Rapid-Fire Frame*,Confined Launch*,Augmented Drum*,Killing Wind*,Wellspring*,Boss Spec*,*,Psychohack*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Circular Logic,2187717691,"""6917529900001225329""",,Legendary,Machine Gun,neomuna,Power,Strand,1800,,Reload Speed,5,Vault,false,false,6,20,,100,59,41,40,16,0,0,33,450,55,62,68,0,0,0,0,0,0,0,0,0,11,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Extended Barrel,Appended Mag*,Flared Magwell,Feeding Frenzy*,Eye of the Storm*,Tier 5: Reload Speed*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,,
Winterbite,3118061004,"""6917529873717414015""",,Exotic,Glaive,neomuna,Power,Stasis,1800,,,,Vault,false,false,6,20,,0,81,95,85,0,0,0,0,45,5,3,0,0,0,0,0,0,0,0,0,39,10,false,0,9,,,,Big Frigid Glaive*,Supercooled Accelerator*,Alloy Magazine*,Weighted Edge*,Tilting at Windmills*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
MIDA Multi-Tool,1331482397,"""6917529164110918016""",,Exotic,Scout Rifle,,KineticSlot,Kinetic,1600,,,10,Vault,false,false,1,1,,80,100,60,45,20,0,0,45,200,80,16,85,0,0,0,0,0,0,0,0,0,25,false,0,0,,,,MIDA Multi-Tool*,Corkscrew Rifling*,High-Caliber Rounds*,MIDA Radar*,Hand-Laid Stock*,MIDA Multi-Tool Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Loaded Question,580961571,"""6917529086613174183""",,Legendary,Fusion Rifle,pinnacle-weapon,Energy,Arc,1600,1060,Stability,10,Vault,true,false,2,5,,77,66,95,58,17,0,0,35,0,0,8,35,960,0,0,0,0,0,0,0,0,4,false,0,4565,fotc,,,High-Impact Frame*,Red Dot 2 MOA*,Ionized Battery*,Auto-Loading Holster*,Reservoir Burst*,Skele-Ghaul*,Major Spec*,Masterworked: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Quicksilver Storm,4293613902,"""6917529915858324140""",,Exotic,Auto Rifle,deluxe,KineticSlot,Kinetic,1800,,,,Vault,false,false,5,18,,88,83,18,50,16,0,0,100,720,54,51,53,0,0,0,0,0,0,0,0,0,26,false,0,0,,,,Rocket Tracers*,Corkscrew Rifling*,High-Caliber Rounds*,Grenade Chaser*,Hand-Laid Stock*,Neomuna Nights*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,
Wavesplitter,1852863732,"""6917529104353165695""",,Exotic,Trace Rifle,,Energy,Void,1800,,,,Vault,false,false,2,4,,100,100,6,67,16,0,0,96,1000,45,100,46,0,0,0,0,0,0,0,0,0,14,false,0,26,omolon,,,Harmonic Laser*,Polygonal Rifling*,Enhanced Battery*,Supercharged Battery*,Fitted Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Epochal Integration,1123421440,"""6917529903664776137""",,Legendary,Hand Cannon,seasonpass,Energy,Solar,1809,,Handling,10,Vault,false,false,6,21,,89,71,84,54,14,0,0,82,140,41,11,60,0,0,0,0,0,0,0,0,0,18,false,0,0,,,,Adaptive Frame*,Smallbore*,Ricochet Rounds*,Keep Away*,Stats for All,Eye of the Storm,Incandescent*,Masterworked: Handling*,Harmonic Resonance,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,
Gnawing Hunger,821154603,"""6917529509069847565""",keep,Legendary,Auto Rifle,gambitprime,Energy,Void,1806,,Handling,1,Vault,true,false,3,11,,79,65,21,58,16,0,0,53,600,57,43,59,0,0,0,0,0,0,0,0,0,10,false,0,86,,,,Adaptive Frame*,Chambered Compensator*,Full Bore,Accurized Rounds*,Alloy Magazine,Zen Moment*,Demolitionist*,Counterbalance Stock*,Tier 1: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,
Osteo Striga,46524085,"""6917529658802306787""",,Exotic,Submachine Gun,throneworld,KineticSlot,Kinetic,1803,,,10,Vault,false,false,5,16,,100,55,25,90,13,0,0,67,600,28,30,16,0,0,0,0,0,0,0,0,0,37,true,15,1325,,,,Screaming Swarm*,Extended Barrel*,Extended Mag*,Toxic Overload*,Hand-Laid Stock*,Kill Tracker*,Crucible Tracker,Osteo Striga Catalyst*,Shaped Weapon*,Empty Weapon Level Boost Socket*,,,,,,,,,
The Hothead,4255171531,"""6917529805321823484""",,Legendary,Rocket Launcher,nightfall,Power,Arc,1600,,Handling,2,Vault,false,false,5,16,,75,67,0,0,20,45,72,20,20,75,1,49,0,0,0,0,0,0,0,0,0,8,false,0,0,,,,Adaptive Frame*,Hard Launch*,Quick Launch,Alloy Casing*,Implosion Rounds,Impulse Amplifier*,Adrenaline Junkie*,Tier 2: Handling*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker*,Crucible Tracker,,,,,,,
Delicate Tomb,374573733,"""6917529810146443513""",,Exotic,Fusion Rifle,,Energy,Arc,1600,,,,Vault,false,false,5,18,,95,35,60,29,15,0,0,37,0,48,6,86,500,0,0,0,0,0,0,0,0,6,false,0,210,,,,Traitor's Vessel*,Fluted Barrel*,Liquid Coils*,Tempest Cascade*,Short-Action Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Subzero Salvo,42351395,"""6917529578770945791""",,Legendary,Rocket Launcher,europa,Power,Arc,1600,,Blast Radius,1,Vault,false,false,4,12,,79,61,0,0,20,41,53,34,15,23,1,41,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Precision Frame*,Linear Compensator*,Smart Drift Control,Black Powder*,Implosion Rounds,Ambitious Assassin*,Chain Reaction*,Tier 1: Blast Radius*,Kill Tracker*,Crucible Tracker,,,,,,,,,
The Comedian,1028582252,"""6917529448665194503""",keep,Legendary,Shotgun,nightfall,Energy,Void,1600,,Handling,5,Vault,true,false,4,15,,65,38,80,28,12,0,0,28,55,45,5,35,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Aggressive Frame*,Rifled Barrel,Full Choke*,Tactical Mag*,Steady Rounds,Subsistence*,Vorpal Weapon*,Major Spec*,Tier 5: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,
Vexcalibur,3118061005,"""6917529883144288695""",,Exotic,Glaive,,Energy,Void,1795,,"Range, Reload Speed",10,Vault,false,false,6,20,,0,74,80,100,0,0,0,0,80,92,4,82,0,0,0,0,0,0,0,0,0,0,true,3,240,,,,M1R Distribution Matrix IV*,Ballistic Tuning*,Alloy Magazine*,Perpetual Loophole*,Hand-Laid Stock*,Expert Authorization Override*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,Shaped Weapon*,Extract Pattern*,,,,,,,,
Prolonged Engagement,2349907931,"""6917529875165167490""",keep,Legendary,Submachine Gun,strikes,KineticSlot,Stasis,1799,,Range,1,Vault,true,false,5,19,,95,55,15,31,14,0,0,66,900,29,36,63,0,0,0,0,0,0,0,0,0,21,false,0,20,veist,,,Lightweight Frame*,Chambered Compensator*,Polygonal Rifling,Ricochet Rounds*,Flared Magwell,Offhand Strike*,Multikill Clip*,Tier 1: Range*,Vanguard's Vindication*,Veist Stinger,Kill Tracker*,Crucible Tracker,,,,,,,
The Comedian,1028582252,"""6917529612446930492""",keep,Legendary,Shotgun,nightfall,Energy,Void,1600,,Stability,2,Vault,true,false,4,15,,65,38,80,43,12,0,0,30,55,45,6,30,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Aggressive Frame*,Smoothbore*,Smallbore,Tactical Mag*,Steady Rounds,Bottomless Grief*,Trench Barrel*,Tier 2: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Malfeasance,204878059,"""6917529093760300978""",,Exotic,Hand Cannon,,KineticSlot,Kinetic,1799,,,,Vault,false,false,2,4,,98,50,78,45,14,0,0,95,180,60,14,24,0,0,0,0,0,0,0,0,0,63,false,0,44,,,,Explosive Shadow*,Corkscrew Rifling*,Extended Mag*,Taken Predator*,Heavy Grip*,The Pink Mist*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,
The Queenbreaker,2044500762,"""6917529560990833797""",,Exotic,Linear Fusion Rifle,,Power,Arc,1600,,,,Vault,false,false,2,4,,80,60,41,65,35,0,0,90,0,60,6,35,633,0,0,0,0,0,0,0,0,18,false,0,0,,,,Wire Rifle*,Marksman Sights*,Combat Sights,Enhanced Battery*,Hip-Fire Grip*,Quickdraw,Fitted Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,
Krait,2852052802,"""6917529658689031706""",keep,Legendary,Auto Rifle,legendaryengram,KineticSlot,Stasis,1808,,Reload Speed,10,Vault,true,false,5,16,,71,78,18,38,16,0,0,68,720,63,53,44,0,0,0,0,0,0,0,0,0,15,false,0,448,veist,,,Rapid-Fire Frame*,Extended Barrel,Polygonal Rifling*,Alloy Magazine,High-Caliber Rounds*,Subsistence*,Vorpal Weapon*,Descendant Vex Chrome*,Counterbalance Stock*,Masterworked: Reload Speed*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,
Likely Suspect,1994645182,"""6917529824234162474""",,Legendary,Fusion Rifle,throneworld,Energy,Void,1600,,,,Vault,true,false,5,16,,50,32,50,18,15,0,0,41,0,46,7,48,500,0,0,0,0,0,0,0,0,4,true,15,637,,,,Rapid-Fire Frame*,Polygonal Rifling*,Accelerated Coils*,Ensemble*,Golden Tricorn*,House of Meyrin*,Quick Access Sling*,*,Psychohack*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Origin Story,1644162710,"""6917529041386953208""",,Legendary,Auto Rifle,strikes,KineticSlot,Kinetic,1600,1060,Reload Speed,10,Vault,true,false,1,1,,73,35,29,59,16,0,0,45,450,66,32,52,0,0,0,0,0,0,0,0,0,10,false,0,2046,fotc,,,Precision Frame*,Hitmark IS*,Red Dot 2 MOA,Red Dot Micro,Appended Mag,Flared Magwell*,Rampage*,Weapon Attack Mod*,Precursor Vex Chrome*,Masterwork Weapon*,,,,,,,,,
Different Times,3016891299,"""6917529913787222484""",,Legendary,Pulse Rifle,,KineticSlot,Strand,1800,,Handling,2,Vault,true,false,6,21,,52,75,23,43,17,0,0,39,540,38,34,20,0,0,0,0,0,0,0,0,0,18,false,0,36,,,,Rapid-Fire Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Appended Mag,Light Mag*,Outlaw*,Hatchling*,Minor Spec*,Tier 2: Handling*,Outwit*,Kill Tracker*,Crucible Tracker,Extract Pattern*,Empty Memento Socket*,Empty Weapon Level Boost Socket*,Unsated Hunger*,,,
Empirical Evidence,2607304614,"""6917529628769562900""",,Legendary,Sidearm,campaign,KineticSlot,Kinetic,1800,,,,Vault,false,false,5,16,,100,86,56,62,12,0,0,33,325,24,25,24,0,0,0,0,0,0,0,0,0,21,true,7,464,,,,Aggressive Burst*,Extended Barrel*,Alloy Magazine*,Ensemble*,Unrelenting*,Full Auto Retrofit*,*,Psychohack*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Bite of the Fox,3169616514,"""6917529448590353177""",,Legendary,Sniper Rifle,ironbanner,KineticSlot,Kinetic,1600,,Reload Speed,1,Vault,false,false,3,11,,78,41,90,70,43,0,0,30,72,26,4,20,0,0,0,0,0,0,0,0,0,4,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Full Bore,Appended Mag*,Steady Rounds,Rapid Hit*,Explosive Payload*,Tier 1: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Graviton Lance,3628991658,"""6917529056594237429""",,Exotic,Pulse Rifle,,Energy,Void,1600,,"Range, Aim Assistance",10,Vault,true,false,1,1,,85,75,29,90,17,0,0,100,300,57,31,49,0,0,0,0,0,0,0,0,0,27,false,0,3940,,,,Black Hole*,Hammer-Forged Rifling*,Accurized Rounds*,Cosmology*,Fitted Stock*,General Relativity*,Graviton Lance Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Austringer,3055790362,"""6917529841430103099""",,Legendary,Hand Cannon,dcv,KineticSlot,Kinetic,1804,,Range,10,Vault,false,false,5,17,,100,75,84,71,14,0,0,61,140,48,11,39,0,0,0,0,0,0,0,0,0,13,true,22,1395,,,,Adaptive Frame*,Extended Barrel*,Armor-Piercing Rounds*,Outlaw*,Rampage*,Iris Gossamer*,Minor Spec*,*,To Excess*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,"Broken Bird, to Be Healed*",Empty Weapon Level Boost Socket*,,,
Synchronic Roulette,811403305,"""6917529900001222343""",,Legendary,Submachine Gun,neomuna,KineticSlot,Strand,1804,,Reload Speed,1,Vault,false,false,6,20,,100,52,25,63,14,0,0,39,600,20,26,12,0,0,0,0,0,0,0,0,0,18,false,0,0,,,,Precision Frame*,Extended Barrel*,Full Bore,Armor-Piercing Rounds*,Light Mag,Perfect Float*,Pugilist*,Tier 1: Reload Speed*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,,
Funnelweb,3341893443,"""6917529857717868739""",keep,Legendary,Submachine Gun,legendaryengram,Energy,Void,1600,,Handling,1,Vault,true,false,5,16,,96,54,15,39,14,0,0,54,900,41,38,86,0,0,0,0,0,0,0,0,0,20,false,0,0,veist,,,Lightweight Frame*,Arrowhead Brake,Fluted Barrel*,Tactical Mag*,Steady Rounds,Subsistence*,Frenzy*,Tier 1: Handling*,Veist Stinger*,Kill Tracker*,Crucible Tracker,,,,,,,,
Cartesian Coordinate,2481881293,"""6917529566199738895""",keep,Legendary,Fusion Rifle,legendaryengram,Energy,Solar,1600,,"Charge Time, Impact",1,Vault,true,false,4,13,,52,65,50,26,16,0,0,26,0,46,7,60,496,0,0,0,0,0,0,0,0,4,false,0,0,,,,Rapid-Fire Frame*,Cleanshot IS*,Hitmark IS,Accelerated Coils*,Projection Fuse,Lead from Gold*,Vorpal Weapon*,Targeting Adjuster*,Tier 1: Charge Time*,Kill Tracker*,Crucible Tracker,,,,,,,,
Crimson,3437746471,"""6917529047046792178""",,Exotic,Hand Cannon,,KineticSlot,Kinetic,1600,,Range,10,Vault,true,false,1,2,,55,75,92,92,14,0,0,97,415,60,14,35,0,0,0,0,0,0,0,0,0,15,false,0,3497,,,,Banned Weapon*,Smallbore*,Accurized Rounds*,Cruel Remedy*,Heavy Grip*,Iridescent Death*,Crimson Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Crown-Splitter,2782325302,"""6917529581226920028""",,Legendary,Sword,legendaryengram,Power,Void,1600,,Impact,1,Vault,false,false,4,14,,0,0,71,0,0,0,0,0,0,0,55,0,0,0,0,10,80,50,70,0,0,0,false,0,0,,,,Aggressive Frame*,Enduring Blade*,Jagged Edge,Tempered Edge,Heavy Guard*,Flash Counter*,Counterattack*,Tier 1: Impact*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Contingency Plan,577528837,"""6917529586297397224""",keep,Legendary,Scout Rifle,legendaryengram,Energy,Arc,1600,,Stability,1,Vault,true,false,4,15,,63,66,45,35,20,0,0,46,260,26,17,10,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,VEIST Rapid-Fire*,Extended Barrel*,Hammer-Forged Rifling,Alloy Magazine*,Flared Magwell,Subsistence*,Unrelenting*,Tier 1: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Stay Frosty,2812100428,"""6917529845271266023""",,Legendary,Pulse Rifle,events,KineticSlot,Stasis,1600,,Stability,2,Vault,false,false,5,19,The Dawning,55,75,27,38,18,0,0,69,450,71,31,67,0,0,0,0,0,0,0,0,0,20,false,0,114,omolon,,,Lightweight Frame*,Hammer-Forged Rifling,Polygonal Rifling*,Appended Mag,Flared Magwell*,Thresh*,Kill Clip*,Targeting Adjuster*,Tier 2: Stability*,Dawning Surprise*,Omolon Fluid Dynamics,Kill Tracker*,Crucible Tracker,,,,,,
Wastelander M5,1679868061,"""6917529815369173121""",keep,Legendary,Shotgun,30th,KineticSlot,Kinetic,1600,,Range,3,Vault,true,false,4,15,,51,49,65,62,12,0,0,45,80,59,6,71,0,0,0,0,0,0,0,0,0,2,false,0,54,,,,Lightweight Frame*,Corkscrew Rifling*,Full Choke,Appended Mag,Accurized Rounds*,Subsistence*,One-Two Punch*,Tier 3: Range*,Hot Swap*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,*,Empty Weapon Level Boost Socket*,,,,,
